========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.1
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.01
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0042 | TRAIN: 1.7812 0.4964 | 0.0321 0.9940 | 0.0856 0.9700 | Time: 40.1084 | VAL: 4.5090 0.2319 | 6.1018 0.2472 | 1.1058 0.7718 | Time: 2.4628 | TEST: 4.2947 0.2684 | 5.7198 0.3443 | 1.3987 0.7500 | Time: 2.9381
Epoch: 0043 | TRAIN: 1.5250 0.5445 | 0.0157 0.9958 | 0.0400 0.9886 | Time: 39.8150 | VAL: 5.3438 0.2464 | 4.6383 0.3034 | 0.7664 0.8255 | Time: 2.4211 | TEST: 5.0666 0.2786 | 4.0472 0.4344 | 1.3848 0.7500 | Time: 2.9297
Epoch: 0044 | TRAIN: 1.3099 0.5974 | 0.0091 0.9982 | 0.0153 0.9976 | Time: 39.5611 | VAL: 7.2679 0.1993 | 5.6903 0.3596 | 0.9002 0.8054 | Time: 2.3974 | TEST: 6.8619 0.2239 | 4.9025 0.3770 | 1.3388 0.7333 | Time: 2.8553
Epoch: 0045 | TRAIN: 1.1279 0.6472 | 0.0047 0.9988 | 0.0117 0.9988 | Time: 39.3798 | VAL: 5.9506 0.2373 | 5.1067 0.3371 | 0.9399 0.8255 | Time: 2.4030 | TEST: 5.7498 0.2872 | 5.0418 0.4262 | 1.4259 0.7278 | Time: 2.9358
Epoch: 0046 | TRAIN: 0.9775 0.6959 | 0.0038 1.0000 | 0.0065 0.9982 | Time: 39.7574 | VAL: 6.1920 0.2337 | 6.3184 0.2697 | 0.8753 0.8389 | Time: 2.4342 | TEST: 5.8121 0.2650 | 5.6536 0.4180 | 1.3079 0.7722 | Time: 2.8792
Epoch: 0047 | TRAIN: 0.8190 0.7362 | 0.0014 1.0000 | 0.0024 1.0000 | Time: 39.6837 | VAL: 5.9904 0.2428 | 4.4015 0.3708 | 0.8721 0.8389 | Time: 2.4259 | TEST: 5.6964 0.2718 | 4.1756 0.4016 | 1.3417 0.7556 | Time: 2.8835
Epoch: 0048 | TRAIN: 0.7309 0.7686 | 0.0013 1.0000 | 0.0025 0.9994 | Time: 39.6759 | VAL: 5.6209 0.2699 | 4.5407 0.3708 | 0.8788 0.8456 | Time: 2.4401 | TEST: 5.3834 0.3128 | 4.2796 0.4426 | 1.3028 0.7889 | Time: 2.8795
Epoch: 0049 | TRAIN: 0.6591 0.7867 | 0.0018 0.9994 | 0.0019 1.0000 | Time: 39.6516 | VAL: 6.8051 0.2373 | 4.2205 0.4270 | 1.0063 0.8255 | Time: 2.4694 | TEST: 6.5704 0.2615 | 4.0245 0.4590 | 1.3129 0.7667 | Time: 2.8845
Epoch: 0050 | TRAIN: 0.5326 0.8269 | 0.0008 1.0000 | 0.0026 0.9994 | Time: 39.6502 | VAL: 6.4083 0.2663 | 4.2599 0.4045 | 0.8551 0.8523 | Time: 2.4387 | TEST: 6.0825 0.3197 | 4.1416 0.4672 | 1.3972 0.7611 | Time: 2.8818
Epoch: 0051 | TRAIN: 0.4959 0.8389 | 0.0012 1.0000 | 0.0022 1.0000 | Time: 39.6145 | VAL: 5.9338 0.2790 | 4.1400 0.4270 | 0.9012 0.8255 | Time: 2.4204 | TEST: 5.7330 0.2974 | 3.9213 0.4672 | 1.4883 0.7500 | Time: 2.8735
Epoch: 0052 | TRAIN: 0.5803 0.8185 | 0.0044 0.9994 | 0.0060 0.9994 | Time: 39.7728 | VAL: 6.6121 0.2192 | 4.3987 0.3708 | 1.1055 0.8121 | Time: 2.4288 | TEST: 6.4633 0.2701 | 4.3845 0.4590 | 1.5000 0.7611 | Time: 2.8956
Epoch: 0053 | TRAIN: 0.6501 0.7975 | 0.0031 1.0000 | 0.0088 0.9982 | Time: 39.7552 | VAL: 7.8646 0.2355 | 4.6584 0.3146 | 1.4926 0.7450 | Time: 2.4061 | TEST: 7.5046 0.2684 | 4.6906 0.3607 | 1.3719 0.7389 | Time: 2.8874
Epoch: 0054 | TRAIN: 0.7016 0.7650 | 0.0021 1.0000 | 0.0088 0.9988 | Time: 39.8573 | VAL: 7.3246 0.2337 | 4.7849 0.3820 | 0.9659 0.8322 | Time: 2.4255 | TEST: 6.7985 0.2650 | 4.5074 0.4180 | 1.3481 0.7444 | Time: 2.8498
Epoch: 0055 | TRAIN: 0.6890 0.7740 | 0.0023 1.0000 | 0.0134 0.9958 | Time: 39.7809 | VAL: 8.0555 0.1884 | 5.2517 0.3258 | 1.2560 0.7315 | Time: 2.4184 | TEST: 7.8959 0.2222 | 4.5368 0.3689 | 1.7847 0.7556 | Time: 2.8501
Epoch: 0056 | TRAIN: 1.5735 0.5823 | 0.0912 0.9700 | 0.1865 0.9483 | Time: 39.6383 | VAL: 9.1404 0.1467 | 7.5003 0.2697 | 3.7595 0.4899 | Time: 2.4430 | TEST: 8.9798 0.1658 | 6.7118 0.2377 | 4.5758 0.4111 | Time: 2.8869
Epoch: 0057 | TRAIN: 2.4181 0.3846 | 0.1858 0.9459 | 0.3591 0.8972 | Time: 39.4896 | VAL: 6.3569 0.1848 | 4.5538 0.3708 | 1.6304 0.7114 | Time: 2.4208 | TEST: 6.2755 0.2000 | 3.8024 0.4098 | 1.7814 0.6722 | Time: 2.8549
Epoch: 0058 | TRAIN: 1.9774 0.4639 | 0.0446 0.9892 | 0.1173 0.9663 | Time: 39.7322 | VAL: 5.5484 0.2156 | 4.1312 0.3820 | 0.7863 0.8456 | Time: 2.3744 | TEST: 5.3602 0.2530 | 4.1039 0.4262 | 1.1959 0.7611 | Time: 2.8330
Epoch: 0059 | TRAIN: 1.6136 0.5505 | 0.0201 0.9946 | 0.0440 0.9850 | Time: 39.4902 | VAL: 4.5157 0.2971 | 6.5131 0.2472 | 1.0241 0.8188 | Time: 2.3818 | TEST: 4.1580 0.3145 | 5.5461 0.3443 | 1.8884 0.7000 | Time: 2.8399
Epoch: 0060 | TRAIN: 1.4297 0.5871 | 0.0063 0.9994 | 0.0346 0.9916 | Time: 39.4925 | VAL: 5.1360 0.3062 | 5.2432 0.3483 | 0.9331 0.8188 | Time: 2.3916 | TEST: 4.7618 0.3043 | 4.6574 0.4262 | 1.3446 0.7778 | Time: 2.8561
Epoch: 0061 | TRAIN: 1.2086 0.6346 | 0.0048 0.9988 | 0.0125 0.9964 | Time: 39.4348 | VAL: 4.6508 0.2880 | 4.1560 0.4270 | 0.7415 0.8456 | Time: 2.4156 | TEST: 4.4835 0.3094 | 3.6670 0.4590 | 1.1986 0.7833 | Time: 2.8443
Epoch: 0062 | TRAIN: 0.9691 0.6917 | 0.0013 1.0000 | 0.0073 0.9970 | Time: 39.7017 | VAL: 6.0369 0.2699 | 4.0856 0.4382 | 0.7005 0.8591 | Time: 2.4346 | TEST: 5.7303 0.2923 | 3.6508 0.5082 | 1.1869 0.7889 | Time: 2.9563
Epoch: 0063 | TRAIN: 0.7962 0.7518 | 0.0010 1.0000 | 0.0064 0.9982 | Time: 39.7400 | VAL: 6.7738 0.2482 | 4.3442 0.4607 | 0.6935 0.8591 | Time: 2.3888 | TEST: 6.3850 0.2496 | 3.9096 0.4754 | 1.2520 0.8000 | Time: 2.8178
Epoch: 0064 | TRAIN: 0.7082 0.7704 | 0.0015 1.0000 | 0.0037 0.9994 | Time: 39.7812 | VAL: 5.8379 0.3062 | 3.8723 0.4719 | 0.6959 0.8725 | Time: 2.3962 | TEST: 5.5850 0.2923 | 3.5798 0.4754 | 1.2699 0.7778 | Time: 2.8501
Epoch: 0065 | TRAIN: 0.5867 0.8137 | 0.0012 1.0000 | 0.0023 1.0000 | Time: 39.9601 | VAL: 5.4470 0.2989 | 3.9671 0.4607 | 0.7765 0.8389 | Time: 2.4505 | TEST: 5.1954 0.3197 | 3.7107 0.4672 | 1.2149 0.7944 | Time: 2.8862
Epoch: 0066 | TRAIN: 0.5339 0.8239 | 0.0026 0.9994 | 0.0031 1.0000 | Time: 40.1785 | VAL: 6.5258 0.2772 | 4.1181 0.4607 | 0.7545 0.8658 | Time: 2.4530 | TEST: 6.0931 0.2889 | 3.5495 0.4344 | 1.2872 0.7667 | Time: 2.9092
Epoch: 0067 | TRAIN: 0.5014 0.8377 | 0.0015 1.0000 | 0.0029 0.9994 | Time: 40.0519 | VAL: 6.0539 0.3025 | 4.1451 0.4382 | 0.6242 0.8725 | Time: 2.4792 | TEST: 5.5285 0.2991 | 3.7748 0.4508 | 1.2431 0.7833 | Time: 2.8795
Epoch: 0068 | TRAIN: 0.4380 0.8552 | 0.0009 1.0000 | 0.0031 0.9994 | Time: 40.0143 | VAL: 6.1975 0.3442 | 3.6812 0.4494 | 0.7708 0.8322 | Time: 2.4318 | TEST: 5.7581 0.3419 | 3.3080 0.4590 | 1.2934 0.7833 | Time: 2.9053
Epoch: 0069 | TRAIN: 0.3793 0.8846 | 0.0008 1.0000 | 0.0022 1.0000 | Time: 40.0675 | VAL: 6.9071 0.3080 | 4.2508 0.4270 | 0.9150 0.8389 | Time: 2.4351 | TEST: 6.6441 0.2974 | 3.6530 0.4590 | 1.5468 0.7778 | Time: 2.8685
Epoch: 0070 | TRAIN: 0.3701 0.8870 | 0.0033 0.9988 | 0.0099 0.9964 | Time: 40.2772 | VAL: 9.5012 0.2428 | 6.2143 0.3258 | 1.5326 0.7450 | Time: 2.4537 | TEST: 8.8245 0.2650 | 5.6522 0.3361 | 2.0526 0.6889 | Time: 2.8980
Epoch: 0071 | TRAIN: 1.0465 0.7001 | 0.0240 0.9928 | 0.0838 0.9796 | Time: 40.0740 | VAL: 7.3909 0.1721 | 6.2989 0.3483 | 2.1797 0.6510 | Time: 2.4433 | TEST: 7.3354 0.1795 | 5.8315 0.3607 | 2.6252 0.6778 | Time: 2.8948
Epoch: 0072 | TRAIN: 1.9372 0.5108 | 0.1339 0.9603 | 0.2325 0.9237 | Time: 40.1799 | VAL: 7.0044 0.1612 | 6.2552 0.2697 | 2.2731 0.6309 | Time: 2.4120 | TEST: 7.2316 0.1709 | 6.0656 0.2787 | 3.1000 0.6222 | Time: 2.8531
Epoch: 0073 | TRAIN: 2.0665 0.4681 | 0.0841 0.9748 | 0.1608 0.9513 | Time: 40.1189 | VAL: 7.8963 0.1848 | 5.9436 0.3820 | 1.2884 0.7651 | Time: 2.4435 | TEST: 7.7944 0.1863 | 4.9538 0.4508 | 1.5438 0.7000 | Time: 2.9080
Epoch: 0074 | TRAIN: 1.7671 0.5132 | 0.0392 0.9874 | 0.0672 0.9754 | Time: 39.9426 | VAL: 5.4795 0.2464 | 5.2600 0.4382 | 1.0978 0.8188 | Time: 2.4342 | TEST: 5.2667 0.2786 | 4.9303 0.4344 | 1.4806 0.7278 | Time: 2.8735
Epoch: 0075 | TRAIN: 1.3956 0.5931 | 0.0140 0.9982 | 0.0330 0.9916 | Time: 39.9771 | VAL: 5.3580 0.2518 | 4.9909 0.3371 | 0.8697 0.8054 | Time: 2.4609 | TEST: 5.0264 0.2974 | 4.5311 0.4344 | 1.4923 0.7556 | Time: 2.9191
Epoch: 0076 | TRAIN: 1.1422 0.6472 | 0.0058 0.9988 | 0.0145 0.9958 | Time: 40.0313 | VAL: 5.2024 0.2790 | 4.8104 0.4270 | 0.8625 0.8255 | Time: 2.4502 | TEST: 4.7886 0.3282 | 3.9915 0.4672 | 1.3513 0.7889 | Time: 2.8964
Epoch: 0077 | TRAIN: 0.9529 0.6989 | 0.0030 0.9988 | 0.0057 0.9994 | Time: 39.7106 | VAL: 6.4927 0.2772 | 4.4614 0.3483 | 0.9025 0.8523 | Time: 2.3691 | TEST: 6.0340 0.3111 | 3.5914 0.4918 | 1.4212 0.7556 | Time: 2.8178
